x, y, z
-4147941.002953342, 2866504.5566861914, -3893858.1861582887
-4147940.635600877, 2866505.3944722405, -3893858.3215086395
-4147941.4366325648, 2866503.7624948435, -3893858.112500777
-4147941.576564935, 2866502.7675465574, -3893859.1971258153
-4147940.944495992, 2866502.330744992, -3893861.4725292106
-4147941.2569760797, 2866502.5466894596, -3893860.332941482
-4147940.7558470382, 2866502.2003760515, -3893862.7291464834
-4147940.1565491087, 2866501.78622143, -3893863.6006173687
-4147939.6949169897, 2866501.4672030155, -3893864.599246047
-4147940.7581123216, 2866501.1102911243, -3893863.6866135467
-4147941.099417445, 2866500.254505308, -3893864.9615517664
-4147939.473825992, 2866501.3144144705, -3893865.8252037824
-4147941.247030314, 2866501.4481657585, -3893862.710825563
-4147941.968523893, 2866501.9467654894, -3893860.5228807353
-4147941.92148607, 2866503.0059099407, -3893858.088197537
-4147942.685256858, 2866502.4420753215, -3893858.3274909756
-4147941.7423863434, 2866503.973791066, -3893856.9665567745
-4147941.3284884663, 2866504.7816527267, -3893857.058909064
-4147940.9801260973, 2866505.6325622927, -3893857.212206388
-4147940.6437182147, 2866506.491733299, -3893856.5459134136
-4147941.659714484, 2866505.01055205, -3893856.5410527675
-4147941.3113520867, 2866505.8614616836, -3893856.6943500713
-4147942.610293186, 2866503.4819213473, -3893856.4733776166
-4147942.2790670926, 2866503.253022146, -3893856.9912339044
-4147942.073612394, 2866504.2026903247, -3893856.44870049
-4147943.2572681187, 2866502.837372894, -3893857.433178872
-4147943.967370598, 2866501.1425573835, -3893858.5731406454
-4147943.897603114, 2866502.1882357397, -3893857.5558167305
-4147942.509362185, 2866500.1349780103, -3893862.9377806415
-4147941.703871194, 2866500.672222624, -3893864.0978996153
-4147942.215488332, 2866499.9318919173, -3893864.0978996153
-4147945.16675482, 2866498.694217492, -3893861.1308359057
-4147944.8904583757, 2866499.597170471, -3893859.9153801906
-4147944.3602006906, 2866498.136836363, -3893863.2383932984
-4147942.8819341436, 2866499.300799515, -3893864.2452148064
-4147943.340279816, 2866498.525896302, -3893864.195860479
-4147945.2610956305, 2866499.8533049114, -3893858.8307549874
-4147945.8331072475, 2866500.2486021277, -3893857.9364427687
-4147943.468619118, 2866502.983430398, -3893856.8020320795
-4147946.7099747253, 2866499.760682372, -3893857.4507414
-4147946.110578755, 2866499.3464609445, -3893859.150062169
-4147945.5385668897, 2866498.9511637073, -3893860.044374339
-4147945.2026353893, 2866497.6273633465, -3893862.117126353
-4147945.8070891043, 2866498.045079843, -3893861.253473849
-4147944.916266157, 2866497.4294637395, -3893863.281391378
-4147943.468598261, 2866497.5206813524, -3893865.2685208023
-4147942.9439258487, 2866498.2519899416, -3893865.2561822175
-4147941.6822474254, 2866499.5633875015, -3893865.0288531384
-4147941.8027919387, 2866498.5550418072, -3893866.0951571255
-4147941.2728377073, 2866499.2804585528, -3893866.0768361925
-4147941.457090297, 2866498.316139406, -3893867.206295556
-4147942.0519272354, 2866497.6355609065, -3893867.2859355495
-4147942.4043545956, 2866497.8791111256, -3893866.181153343
-4147942.8965854924, 2866497.1253834907, -3893866.1628324096
-4147943.972440774, 2866496.777219535, -3893865.262164562
-4147943.5369194075, 2866496.4762461847, -3893866.2854704936
-4147945.0356358443, 2866496.4203062598, -3893864.34953191
-4147945.407448565, 2866496.6772527294, -3893863.2630704567
-4147946.337043139, 2866497.3196622836, -3893861.271794761
-4147946.263169956, 2866498.3602611236, -3893860.24665212
-4147946.82596116, 2866497.6575360363, -3893860.2960064025
-4147946.504133257, 2866496.3412409583, -3893862.3810971086
-4147946.965765514, 2866496.660258374, -3893861.382468027
-4147945.9708922193, 2866495.9727372946, -3893863.312050877
-4147945.2284410475, 2866495.459656047, -3893865.4831374
-4147944.5546174096, 2866496.0878916285, -3893865.32983983
-4147943.786054209, 2866495.556765096, -3893867.4762489614
-4147943.0025033397, 2866496.106930218, -3893867.21826025
-4147942.4986609453, 2866496.8503918624, -3893867.224616494
-4147941.51868571, 2866497.267056344, -3893868.216888848
-4147942.0888550803, 2866496.5671894746, -3893868.27222557
-4147942.8526245914, 2866496.003354338, -3893868.511519502
-4147943.0511062774, 2866495.0488688736, -3893869.6514811018
-4147943.907250124, 2866494.5466286144, -3893868.542179037
-4147944.6825394547, 2866495.08240313, -3893866.402126232
-4147944.3301118873, 2866494.8388531394, -3893867.5069084894
-4147945.9307650863, 2866493.7617084896, -3893866.616742878
-4147946.301403772, 2866494.0178433326, -3893865.5321178427
-4147946.2267531077, 2866495.057904126, -3893864.5091856834
-4147947.1740166927, 2866494.620874215, -3893863.4840431935
-4147947.0926399077, 2866495.6562870606, -3893862.4547546706
-4147947.5151050733, 2866495.9482373996, -3893861.419109851
-4147947.6680907276, 2866494.962310714, -3893862.5160736563
-4147948.0517844176, 2866495.2274673935, -3893861.4437869987
-4147947.887007332, 2866494.019705091, -3893863.674356431
-4147946.750376565, 2866494.328112013, -3893864.521524265
-4147946.871572629, 2866493.317975566, -3893865.587454526
-4147946.338726533, 2866492.949745253, -3893866.5187819703
-4147945.3188056992, 2866493.3388057337, -3893867.4762489614
-4147944.8470096313, 2866494.1044134977, -3893867.512890836
-4147945.17525688, 2866493.2396043935, -3893868.7754906206
-4147944.515537766, 2866493.875345324, -3893868.6345315385
-4147946.977553788, 2866492.299566443, -3893868.077848724
-4147945.8625313397, 2866492.6206642925, -3893868.9415007858
-4147947.3624230884, 2866492.565535341, -3893867.0037258565
-4147947.6353418543, 2866492.754139377, -3893865.826748294
-4147947.96087891, 2866492.979105961, -3893864.699498964
-4147948.339021959, 2866493.240426596, -3893863.6190197724
-4147948.6998922327, 2866494.5814599083, -3893861.572781177
-4147948.8849233985, 2866493.6176788323, -3893862.7000306137
-4147949.273079308, 2866494.9775683866, -3893860.676632615
-4147949.236175712, 2866493.8604162773, -3893861.597084428
-4147950.0066708815, 2866493.301227586, -3893861.8427342107
-4147949.395490883, 2866492.87886392, -3893862.7000306137
-4147948.5038877698, 2866492.2627103147, -3893864.730158471
-4147948.3085122327, 2866492.127693579, -3893865.98041976
-4147948.0090863477, 2866491.920771535, -3893867.132346286
-4147947.475065322, 2866491.5517295534, -3893868.0655101333
-4147946.4738592794, 2866490.8598334575, -3893869.989109961
-4147945.3162333975, 2866492.2431379044, -3893869.8601155463
-4147944.7527904324, 2866492.947653279, -3893869.8111350583
-4147947.355782175, 2866490.3754074876, -3893870.3390774163
-4147946.4331854037, 2866490.8317252616, -3893871.3885229896
-4147945.468042254, 2866491.256399013, -3893870.9589154054
-4147947.5056613986, 2866490.478983381, -3893869.0458179843
-4147948.1619439446, 2866490.9325155597, -3893868.231146364
-4147948.3778802715, 2866491.0817410317, -3893866.997369614
-4147949.352974051, 2866491.7555916607, -3893865.049092122
-4147948.833183566, 2866491.3963840106, -3893865.992758345
-4147950.0048267622, 2866492.206062547, -3893862.792382988
-4147950.579858138, 2866493.6973358872, -3893860.9465855868
-4147950.576839666, 2866492.601359146, -3893861.8980708434
-4147950.443454754, 2866491.4175329483, -3893864.1592999836
-4147951.266107391, 2866490.8943881737, -3893863.0193380145
-4147951.230228739, 2866491.9612426446, -3893862.0330473604
-4147949.8247696613, 2866490.9899831177, -3893865.012450272
-4147949.3306949344, 2866490.6485467907, -3893865.98041976
-4147948.633739424, 2866490.1669072397, -3893868.194504489
-4147949.5355058475, 2866489.698435461, -3893867.1263639405
-4147948.295541541, 2866489.933191495, -3893869.309789103
-4147947.989784934, 2866489.7218946866, -3893870.4557332345
-4147949.2740722406, 2866489.517768668, -3893868.317142601
-4147948.8642656603, 2866489.234566973, -3893869.364751928
-4147949.912474929, 2866489.958944414, -3893866.047721132
-4147950.632190508, 2866489.362422403, -3893866.244390697
-4147950.1962727793, 2866489.061176404, -3893867.2673229575
-4147950.5173255815, 2866490.3769336273, -3893865.184442628
-4147951.927270248, 2866490.2574022682, -3893863.1606707987
-4147952.4992834167, 2866490.652698599, -3893862.2663585693
-4147951.8381204694, 2866491.2896845923, -3893862.1250258177
-4147951.673650108, 2866492.267674355, -3893861.0142607777
-4147951.156357052, 2866493.001841811, -3893861.007904544
-4147952.749504452, 2866491.9195072977, -3893860.1135921534
-4147952.187109835, 2866492.622506921, -3893860.064611778
-4147952.320313477, 2866491.622909786, -3893861.14288103
-4147951.566162118, 2866493.2850426757, -3893859.9602947943
-4147953.08106347, 2866489.96309566, -3893862.33365988
-4147954.0248892694, 2866490.6153371697, -3893860.352885592
-4147953.332728764, 2866491.2286606664, -3893860.181267329
-4147952.6194305043, 2866489.6440789695, -3893863.3322891793
-4147950.9961037496, 2866489.613908867, -3893865.153409225
-4147952.0474171075, 2866489.248782632, -3893864.2266013245
-4147951.7017151983, 2866489.0098814117, -3893865.337740163
-4147952.635922581, 2866488.5638276013, -3893864.300258904
-4147953.2079360588, 2866488.9591238443, -3893863.405946742
-4147953.5398029885, 2866489.1884641577, -3893862.2846794813
-4147954.0674934657, 2866489.553130501, -3893861.345532707
-4147955.081753262, 2866490.2540459554, -3893859.4342697896
-4147954.542181904, 2866489.881169198, -3893860.359241824
-4147953.7227524165, 2866491.498191032, -3893859.114962681
-4147952.979573396, 2866493.1701484676, -3893858.5477518584
-4147953.456512386, 2866492.4080935116, -3893858.51597071
-4147952.1575603914, 2866493.693735774, -3893859.084303217
-4147952.3649556115, 2866493.837058809, -3893858.4494172465
-4147951.4382395432, 2866494.2905312115, -3893858.888007863
-4147951.6120063188, 2866494.410614939, -3893858.221340771
-4147950.969881736, 2866493.966866627, -3893859.8802810516
-4147950.924592748, 2866495.0272186636, -3893858.0542093203
-4147950.7132413303, 2866494.881161539, -3893858.685356279
-4147949.8093628623, 2866494.256524656, -3893860.7009358606
-4147950.2254978325, 2866494.544100099, -3893859.659308517
-4147950.19594781, 2866495.6153288195, -3893858.6790000484
-4147949.6761584985, 2866495.25612157, -3893859.6226667096
-4147949.166727983, 2866497.089614035, -3893857.8414625754
-4147949.0672177, 2866495.9291962055, -3893859.530688294
-4147949.1088803406, 2866497.0496376297, -3893858.6176811196
-4147948.6249714033, 2866495.6235759608, -3893860.5476384666
-4147948.0882919854, 2866496.344346067, -3893860.522961325
-4147948.5174825, 2866496.640944051, -3893859.4936725902
-4147948.325724426, 2866497.600076967, -3893858.3600668362
-4147948.514524915, 2866497.7305501807, -3893857.707607857
-4147948.033025788, 2866497.3978034873, -3893859.518349726
-4147947.4610136575, 2866497.0025065183, -3893860.412661981
-4147947.3979732026, 2866498.052833095, -3893859.4016941753
-4147948.011216358, 2866498.4766235007, -3893857.71545967
-4147947.833493474, 2866498.353805574, -3893858.378387736
-4147946.8351819203, 2866498.755558279, -3893859.3523399034
-4147947.3229250135, 2866499.09262021, -3893858.378387736
-4147947.421917918, 2866499.1610306907, -3893857.6410543933
-4147955.213979214, 2866490.345422162, -3893858.72834356
-4147955.624761692, 2866489.537649016, -3893859.4649292547
-4147955.9409549646, 2866489.756157792, -3893858.9328645957
-4147955.188844935, 2866489.2364040324, -3893860.487862047
-4147955.9216164015, 2866488.6489033615, -3893860.696869909
-4147956.6226904755, 2866489.133387988, -3893859.093639816
-4147954.5974460226, 2866488.8277114267, -3893861.3638536152
-4147954.6265372913, 2866487.7539252955, -3893863.780590788
-4147954.316627606, 2866488.6336488263, -3893862.536311603
-4147955.3937414996, 2866486.100813469, -3893864.975515694
-4147957.039763397, 2866485.052775635, -3893864.130183786
-4147959.1316599813, 2866486.4984006095, -3893859.533715246
-4147953.8874360225, 2866488.337051347, -3893863.5656004422
-4147954.054523616, 2866487.358629218, -3893864.674903036
-4147954.643028783, 2866486.673673788, -3893864.748560616
-4147953.31542245, 2866487.9417551896, -3893864.459912641
-4147952.7940614815, 2866487.5814630603, -3893865.4050415196
-4147954.2320479504, 2866486.3896612613, -3893865.798006663
-4147953.637212793, 2866487.070242176, -3893865.7183667244
-4147955.41010621, 2866485.018233101, -3893865.9453218547
-4147956.5848554387, 2866484.738407176, -3893865.1351694306
-4147957.381065187, 2866484.196987705, -3893865.4051225884
-4147957.6349938866, 2866484.3724674745, -3893864.2101975842
-4147958.0705159414, 2866484.6734390063, -3893863.1868909365
-4147960.1459672865, 2866484.9824269083, -3893859.5124031818
-4147958.5972033096, 2866483.9121397007, -3893863.1872648327
-4147958.188583951, 2866483.629759636, -3893864.235996426
-4147956.8078763545, 2866483.800880277, -3893866.301271252
-4147957.3194904816, 2866483.0605468745, -3893866.301271252
-4147957.912104382, 2866483.4386959556, -3893865.4096093443
-4147956.0116667165, 2866484.3422996732, -3893866.0313180326
-4147954.4111420666, 2866485.421778294, -3893866.919647797
-4147954.141135471, 2866484.141298502, -3893869.0537190665
-4147956.1773089427, 2866483.3651208524, -3893867.1402467387
-4147953.3314566403, 2866486.8589461646, -3893866.8643111135
-4147953.887520175, 2866486.151571802, -3893866.907309212
-4147952.0595087833, 2866487.0738424845, -3893867.580648306
-4147952.70721959, 2866486.427560573, -3893867.7092687353
-4147952.898194567, 2866485.467888176, -3893868.8450847175
-4147953.5903539583, 2866484.8545644544, -3893869.016703295
-4147953.2327698413, 2866484.6074523707, -3893870.113667155
-4147955.305088777, 2866482.762365064, -3893869.1886957693
-4147954.3265585764, 2866483.177789711, -3893870.18134247
-4147956.290232867, 2866482.3178871293, -3893868.1844913103
-4147957.3476193054, 2866483.048603491, -3893866.31398373
-4147955.80249929, 2866481.9808344757, -3893869.161401311
-4147954.7979569985, 2866482.411906972, -3893870.14432669
-4147954.6093058223, 2866482.2815378373, -3893871.400944482
-4147952.5675255056, 2866484.1477286126, -3893873.7926305514
-4147952.4556140206, 2866485.162038342, -3893871.29662726
-4147952.6834322726, 2866485.319474486, -3893870.077025272
-4147951.7052337476, 2866485.735127698, -3893869.6350792916
-4147951.440822824, 2866486.6462928695, -3893868.433798366
-4147950.8523177253, 2866487.331247731, -3893868.3601407195
-4147951.102624698, 2866486.4125774014, -3893869.549083035
-4147950.5824375064, 2866486.0530964243, -3893870.4923751266
-4147951.2954266975, 2866485.451926218, -3893870.682688625
-4147952.2396766967, 2866485.012812636, -3893872.5304042445
-4147951.81648054, 2866484.720358584, -3893875.0002679266
-4147953.0631871554, 2866482.3047249084, -3893874.7299403157
-4147952.8188791983, 2866483.2275404166, -3893874.9815730713
-4147954.881999372, 2866481.344714769, -3893871.1612765985
-4147954.6973165674, 2866481.217088064, -3893872.4245914104
-4147955.429881097, 2866481.7233333387, -3893870.2441571276
-4147953.2262385003, 2866480.2004864, -3893876.776893063
-4147952.753357221, 2866480.998967442, -3893876.827369196
-4147952.782366105, 2866482.110660858, -3893875.902398195
-4147951.1620594086, 2866483.176467196, -3893876.7720323983
-4147950.810663286, 2866485.116925354, -3893875.9700735873
-4147951.0978142545, 2866485.3153640567, -3893874.8035980463
-4147950.677605086, 2866483.933327, -3893876.796709619
-4147951.228308672, 2866485.4055435993, -3893873.492017343
-4147951.4173557744, 2866485.5361865913, -3893872.235773456
-4147950.736808086, 2866486.1597758806, -3893872.076119462
-4147950.6193696735, 2866486.078618797, -3893873.4000386745
-4147950.5019310033, 2866485.9974615355, -3893874.7239579614
-4147949.7884825584, 2866486.596072668, -3893875.9700735873
-4147949.2164672283, 2866486.2007751456, -3893876.864385027
-4147950.2386478153, 2866484.7216280354, -3893876.864385027
-4147950.635540875, 2866482.812611292, -3893877.7093418916
-4147952.1813412714, 2866480.603670546, -3893877.7216805043
-4147952.659365649, 2866479.8087438424, -3893877.6760650254
-4147952.2123802407, 2866479.499850576, -3893878.691485858
-4147951.6667035455, 2866480.2480254, -3893878.6731648827
-4147947.988181539, 2866483.166419601, -3893880.480107897
-4147950.5614424907, 2866479.4842245565, -3893880.4984288802
-4147948.103703061, 2866485.4317871556, -3893878.685503498
-4147948.6279622954, 2866486.88572965, -3893876.7907272624
-4147949.167536076, 2866487.2586082234, -3893875.865756269
-4147950.2967893737, 2866486.9473437173, -3893875.0126065314
-4147950.0696362453, 2866486.7903670347, -3893873.363022869
-4147949.596006602, 2866486.4630600293, -3893871.480501637
-4147949.461745414, 2866487.461924919, -3893873.2710442008
-4147949.10522165, 2866487.215545133, -3893871.4991964838
-4147950.2471344075, 2866486.9130291035, -3893870.658011433
-4147949.7407257576, 2866487.6547174454, -3893874.9696083637
-4147948.189337762, 2866487.6742606983, -3893875.4238097826
-4147948.1367816282, 2866487.637941173, -3893876.809048229
-4147947.0211212416, 2866485.775303938, -3893879.5798145775
-4147948.453657633, 2866480.210911504, -3893882.344223679
-4147946.2874455582, 2866480.8994621523, -3893884.1328447727
-4147945.941972406, 2866485.029545911, -3893881.4297555937
-4147944.994296781, 2866487.6518262997, -3893880.5477833673
-4147946.5515700555, 2866487.6363512594, -3893878.6671825233
-4147947.0725371866, 2866487.996371771, -3893877.7216805043
-4147947.1970353276, 2866488.0824076873, -3893874.9695246876
-4147947.176920723, 2866488.0685072513, -3893876.385422608
-4147947.770224736, 2866488.4785170224, -3893874.0733769876
-4147947.835440401, 2866488.523585081, -3893872.7001034427
-4147948.2452475405, 2866488.806787163, -3893871.6524942294
-4147949.1350070313, 2866488.327776408, -3893870.5720151565
-4147949.5806906014, 2866487.544123338, -3893870.510696072
-4147947.851390945, 2866489.6262558433, -3893871.7627938264
-4147947.2991578965, 2866489.2446285035, -3893872.6758001354
-4147946.420211384, 2866488.6372218654, -3893874.7178918743
-4147946.993400685, 2866489.0333312773, -3893873.821744232
-4147946.2181081893, 2866488.4975560033, -3893875.9617969864
-4147945.8023659643, 2866488.210252301, -3893877.003797557
-4147946.0603892454, 2866488.3885624157, -3893878.685503498
-4147945.3506855634, 2866488.9897606494, -3893875.624541637
-4147945.1746936133, 2866488.8681392334, -3893876.893123936
-4147945.2443982866, 2866488.916309511, -3893878.396854664
-4147945.792538925, 2866489.2951088855, -3893874.6072183037
-4147945.5293026795, 2866490.2070856756, -3893873.404101159
-4147946.82736256, 2866490.0102365706, -3893872.712442044
-4147947.081292317, 2866490.185717873, -3893871.517517434
-4147948.5846204422, 2866489.0413148296, -3893870.535373265
-4147949.2655005786, 2866488.4179554866, -3893869.2604347295
-4147950.0878219455, 2866487.894582198, -3893869.555065383
-4147949.733860128, 2866488.741620782, -3893868.2681621355
-4147950.2831982863, 2866488.029599231, -3893868.3048040103
-4147950.700509403, 2866488.3179868055, -3893867.261340612
-4147950.5204497003, 2866487.1019066605, -3893869.4814077197
-4147951.3281818586, 2866487.6600989057, -3893867.3720140047
-4147951.744318303, 2866487.9476746, -3893866.330386895
-4147946.101317077, 2866490.6023834576, -3893872.5097898566
-4147944.5641597663, 2866490.631759353, -3893872.974493378
-4147945.1361740306, 2866491.0270571937, -3893872.0801821738
-4147944.8209835775, 2866491.9008889934, -3893870.829920961
-4147944.508896785, 2866491.6852173046, -3893871.969882551
-4147945.2939793905, 2866490.044462541, -3893874.6195569113
-4147944.6144795264, 2866490.6665334725, -3893874.459902808
-4147944.1624652767, 2866491.4458112484, -3893874.515239593
-4147943.9368826067, 2866491.289919373, -3893872.8641937296
-4147944.4064420345, 2866490.5227664784, -3893875.698199402
-4147944.487815556, 2866489.4873528294, -3893876.727487402
-4147943.068015542, 2866491.7833669567, -3893872.5265646386
-4147943.3327653334, 2866491.9663258567, -3893874.214626247
-4147943.143718035, 2866491.8356821816, -3893875.470869854
-4147943.7854949627, 2866491.1853009476, -3893875.59388206
-4147943.6400296, 2866492.1786649562, -3893871.6322535374
-4147943.5974260936, 2866493.240871677, -3893870.639607419
-4147942.596219724, 2866492.548974301, -3893872.5632065553
-4147943.025412252, 2866492.8455736768, -3893871.533918619
-4147942.4712766684, 2866492.462630691, -3893873.8829794326
-4147942.399335082, 2866492.4129144726, -3893875.24989656
-4147943.466681662, 2866490.9649808174, -3893876.727487402
-4147942.7406362067, 2866491.5571270688, -3893876.5248350278
-4147942.15846045, 2866492.246454758, -3893876.4571596044
-4147944.0745729795, 2866490.2934240843, -3893876.819466154
-4147943.6054334007, 2866489.969219123, -3893877.8139485326
-4147943.0881407713, 2866490.703385149, -3893877.8075922756
-4147941.773985287, 2866491.9807579303, -3893877.531655954
-4147942.4855310484, 2866491.380833222, -3893877.721595861
-4147941.011724766, 2866492.545635391, -3893875.8559326357
-4147941.830943545, 2866493.1117679654, -3893873.760341152
-4147941.3886950067, 2866492.806145939, -3893874.777290394
-4147941.942830869, 2866493.189089263, -3893872.428229698
-4147942.6274652705, 2866494.7561057294, -3893870.688961815
-4147942.055451562, 2866494.3608075194, -3893871.5832730266
-4147941.5546506145, 2866494.014721901, -3893872.5448855967
-4147940.4154447666, 2866493.227457495, -3893875.7759185988
-4147940.7435640777, 2866492.3603192037, -3893877.0403546994
-4147942.186498755, 2866491.1741829384, -3893878.873896022
-4147941.461501742, 2866491.7648118963, -3893878.671243556
-4147942.658947115, 2866490.40678522, -3893878.8368801656
-4147943.961955198, 2866490.215598113, -3893879.5857969383
-4147944.5444645444, 2866489.5265008295, -3893878.2188794753
-4147943.4354369426, 2866489.851740876, -3893880.5231061233
-4147941.711807871, 2866490.8461414254, -3893879.8601856334
-4147942.8987586116, 2866490.5725101135, -3893880.4984288802
-4147941.246737845, 2866491.6163963634, -3893879.9031838602
-4147940.197660742, 2866491.983065082, -3893877.9593426394
-4147940.0305741723, 2866492.961487196, -3893876.8500408954
-4147939.4357381407, 2866493.6420654524, -3893876.7704007374
-4147939.219046819, 2866494.5839661425, -3893875.610282065
-4147939.967052359, 2866495.100886405, -3893873.447389198
-4147940.3519222797, 2866495.366856441, -3893872.3732668227
-4147941.4147224706, 2866495.009671245, -3893871.4602609053
-4147939.1175706494, 2866495.607729729, -3893873.128080992
-4147939.006857779, 2866495.5312199374, -3893874.458356012
-4147939.7493117396, 2866496.044303895, -3893872.2872704873
-4147938.601872734, 2866495.2513489416, -3893876.9483759254
-4147938.6358221727, 2866495.2748102113, -3893875.542606641
-4147939.119818934, 2866494.5153932488, -3893876.954358285
-4147939.032656273, 2866493.363509888, -3893877.824365627
-4147938.463535934, 2866494.061859201, -3893877.769028791
-4147939.6342178998, 2866492.687579556, -3893877.9103620616
-4147939.3739570817, 2866492.5077226153, -3893879.099303965
-4147939.982896977, 2866491.8346495843, -3893879.1912827813
-4147938.713842733, 2866493.1431891723, -3893878.9579706625
-4147937.598819025, 2866493.4642838254, -3893879.8216215367
-4147938.1271824962, 2866494.9233071255, -3893877.934665402
-4147937.6006650017, 2866494.5594493053, -3893878.8719742084
-4147937.7941146162, 2866495.784784099, -3893875.2296545436
-4147937.4999047685, 2866495.581465889, -3893877.824365627
-4147937.9029864874, 2866495.860021669, -3893876.7704007374
-4147938.3661285806, 2866496.180083088, -3893874.335343806
-4147938.67861115, 2866496.3960289415, -3893873.195756384
-4147939.128363763, 2866496.7068373566, -3893872.1829531933
-4147938.180703099, 2866497.1435908764, -3893873.2077210946
-4147937.7451806245, 2866496.842616302, -3893874.231026464
-4147937.3939264817, 2866496.599876668, -3893875.3339719092
-4147936.2834056676, 2866496.9263242525, -3893876.205815581
-4147936.9371140846, 2866496.284189361, -3893877.7750111525
-4147937.083767191, 2866495.2938876576, -3893878.8659918467
-4147937.1845271965, 2866494.2718710266, -3893879.913600374
-4147936.896980168, 2866494.073157335, -3893881.079701329
-4147937.3437133594, 2866493.2879892923, -3893881.01838209
-4147938.2783191013, 2866492.842214257, -3893879.9812758598
-4147939.0745289917, 2866492.3007985745, -3893880.251230007
-4147938.029939035, 2866492.670567613, -3893881.1843927125
-4147937.6331864484, 2866492.39638599, -3893882.2443398167
-4147936.7716982695, 2866492.8926898264, -3893881.9126923946
-4147936.3249651403, 2866493.6778577617, -3893881.974011648
-4147935.7040177225, 2866494.340390708, -3893881.869694138
-4147936.2760326643, 2866494.7356903725, -3893880.9753838433
-4147936.6545737595, 2866494.99728698, -3893879.8952793865
-4147936.235000003, 2866495.7989825136, -3893879.9812758598
-4147935.9120359966, 2866496.6696833717, -3893878.7246585446
-4147936.0358053874, 2866496.7552161654, -3893877.4067220753
-4147934.7862180504, 2866495.8916690866, -3893880.5334366476
-4147935.785246175, 2866495.4881731407, -3893880.9940787335
-4147935.213231299, 2866495.092873371, -3893881.8883890323
-4147935.411314907, 2866494.138113955, -3893883.027976276
-4147936.492051051, 2866492.699435491, -3893883.083313175
-4147935.908826811, 2866493.3902791208, -3893883.0156376427
-4147937.0611711065, 2866492.001086501, -3893883.1386500746
-4147938.234747853, 2866491.720455873, -3893882.3303363295
-4147938.676601948, 2866492.025805431, -3893881.3130135546
-4147939.2531003356, 2866491.3303134264, -3893881.3743327935
-4147938.128850829, 2866490.553385109, -3893883.181648341
-4147937.662732428, 2866491.3251564763, -3893883.2246466074
-4147936.087793591, 2866492.42006741, -3893884.1391141326
-4147936.6046908875, 2866491.6856292323, -3893884.145096502
-4147935.4590723724, 2866493.079469563, -3893884.0284403088
-4147933.8551082895, 2866495.2482109703, -3893883.961138659
-4147934.2201985177, 2866495.5005123424, -3893882.8683218434
-4147934.8705664547, 2866493.7644214756, -3893883.9547823924
-4147934.65611799, 2866495.8017613837, -3893881.8453907757
-4147933.644747855, 2866496.1944863116, -3893882.8070025765
-4147933.9960032287, 2866496.4372269814, -3893881.7040573764
-4147933.3610314135, 2866494.9067713367, -3893884.9291065885
-4147933.3120990326, 2866495.9646039978, -3893883.9304790185
-4147933.791418265, 2866493.018659632, -3893885.8047215682
-4147933.2745207367, 2866493.7530973074, -3893885.7987391967
-4147934.3735940075, 2866492.329333441, -3893885.872397147
-4147935.418453942, 2866491.957510372, -3893884.9414452272
-4147935.9808481983, 2866491.2545137038, -3893884.990425884
-4147936.686063509, 2866490.650215527, -3893885.1743837683
-4147937.7178675523, 2866490.2693693778, -3893884.2310930546
-4147938.566299617, 2866489.7640428096, -3893884.5504019926
-4147938.0073394035, 2866489.377765698, -3893885.4570507626
-4147937.3927227543, 2866490.044673526, -3893885.3587155514
-4147936.9829136813, 2866489.7614692445, -3893886.4063238134
-4147935.441273818, 2866490.8816330107, -3893885.9153954433
-4147936.322147184, 2866490.3987259744, -3893886.265364182
-4147934.8590983166, 2866491.570959416, -3893885.8477198645
-4147934.014833134, 2866492.0814063526, -3893886.971196177
-4147933.5430371594, 2866492.847012074, -3893887.0078382115
-4147932.4171996326, 2866494.254521467, -3893886.9098768537
-4147932.7498490373, 2866494.4844040954, -3893885.786400555
-4147933.1075123507, 2866492.5460360013, -3893888.0311428704
-4147933.566252613, 2866491.771408048, -3893887.982162181
-4147931.9749493026, 2866493.948897387, -3893887.926825218
-4147934.2076335736, 2866491.1207550955, -3893888.1048008553
-4147935.2316639856, 2866490.7367790993, -3893887.155154146
-4147936.7539180303, 2866489.603218603, -3893887.6277616117
-4147936.034598873, 2866490.200011624, -3893887.431464998
-4147937.147774982, 2866488.78375193, -3893887.5174616096
-4147938.2509181513, 2866488.4544470888, -3893886.639636306
-4147935.7418949013, 2866489.9977343804, -3893888.589747076
-4147935.609885347, 2866488.8126188456, -3893889.4163811975
-4147936.744691146, 2866488.5051953243, -3893888.5714260545
-4147934.679429236, 2866490.355149275, -3893888.0681588124
-4147932.994236566, 2866491.37610777, -3893888.8764717886
-4147934.1074130354, 2866489.9598491923, -3893888.9624684397
-4147933.635617438, 2866490.7254549074, -3893888.999110491
-4147932.5354963667, 2866492.150735616, -3893888.9254524894
-4147931.9469906795, 2866492.8356870296, -3893888.8517944883
-4147930.8822055208, 2866495.3770348323, -3893887.859149608
-4147930.8531989013, 2866494.265341552, -3893888.784118863
-4147931.8674649224, 2866494.9662663834, -3893886.872860921
-4147932.641805176, 2866491.1325547663, -3893889.9812530405
-4147930.0623464286, 2866492.627162942, -3893891.8618508307
-4147930.613129094, 2866491.9139012513, -3893891.8988668057
-4147933.670317541, 2866489.657788018, -3893889.987235417
-4147932.7178951995, 2866490.091249417, -3893891.004557487
-4147935.1698785545, 2866489.602434347, -3893889.484056823
